"","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"4314","Adv_StJ_20","96646","Grain.test.weight...lbs.bu",61.5346930486956,0.64681692942829,62.8073677734898,60.2620183239013,"Estimable"
"4315","Adv_StJ_20","96646","Grain.yield...bu.ac",66.9348144031595,4.70701752525457,76.1963255989933,57.6733032073258,"Estimable"
"4316","Adv_StJ_20","96691","Grain.test.weight...lbs.bu",59.7011412780207,0.646838621092201,60.9738586832568,58.4284238727845,"Estimable"
"4317","Adv_StJ_20","96691","Grain.yield...bu.ac",69.3390219065901,4.70702050607336,78.6005389674725,60.0775048457078,"Estimable"
"4318","Adv_StJ_20","96694","Grain.test.weight...lbs.bu",60.4589308595619,0.646927536485682,61.7318232144148,59.1860385047089,"Estimable"
"4319","Adv_StJ_20","96694","Grain.yield...bu.ac",72.7657198261698,4.70703272564809,82.0272609302446,63.5041787220951,"Estimable"
"4320","Adv_StJ_20","96699","Grain.test.weight...lbs.bu",59.7221835031084,0.64694994901142,60.9951199567685,58.4492470494484,"Estimable"
"4321","Adv_StJ_20","96699","Grain.yield...bu.ac",77.6381164890152,4.70703580604445,86.8996636540671,68.3765693239633,"Estimable"
"4322","Adv_StJ_20","96702","Grain.test.weight...lbs.bu",57.5504681848463,0.894454229879425,59.3103931946307,55.7905431750618,"Estimable"
"4323","Adv_StJ_20","96702","Grain.yield...bu.ac",63.9700195975694,4.7070356980225,73.2315665500776,54.7084726450611,"Estimable"
"4324","Adv_StJ_20","96704","Grain.test.weight...lbs.bu",60.8025606368738,0.646860294434485,62.0753206865023,59.5298005872453,"Estimable"
"4325","Adv_StJ_20","96704","Grain.yield...bu.ac",102.921527592893,4.70702348447238,112.183050514063,93.6600046717236,"Estimable"
"4326","Adv_StJ_20","96715","Grain.test.weight...lbs.bu",59.5444217074436,0.646949949011421,60.8173581611037,58.2714852537835,"Estimable"
"4327","Adv_StJ_20","96715","Grain.yield...bu.ac",79.2866164922515,4.70703580604445,88.5481636573034,70.0250693271996,"Estimable"
"4328","Adv_StJ_20","96720","Grain.test.weight...lbs.bu",60.0659129888178,0.646858767163497,61.3386700333933,58.7931559442424,"Estimable"
"4329","Adv_StJ_20","96720","Grain.yield...bu.ac",65.3803223933117,4.70702327458818,74.6418449015141,56.1187998851093,"Estimable"
"4330","Adv_StJ_20","96728","Grain.test.weight...lbs.bu",59.2856463325957,0.646881699280575,60.5584484983244,58.012844166867,"Estimable"
"4331","Adv_StJ_20","96728","Grain.yield...bu.ac",68.0675139183252,4.70702642607015,77.3290426273725,58.8059852092779,"Estimable"
"4332","Adv_StJ_20","96743","Grain.yield...bu.ac",58.8830275882213,4.70702348447238,68.1445505093911,49.6215046670515,"Estimable"
"4333","Adv_StJ_20","96747","Grain.test.weight...lbs.bu",60.2310635495528,0.646882030124685,61.5038663662492,58.9582607328564,"Estimable"
"4334","Adv_StJ_20","96747","Grain.yield...bu.ac",79.8991221733075,4.70702647153773,89.1606509718166,70.6375933747983,"Estimable"
"4335","Adv_StJ_20","96752","Grain.test.weight...lbs.bu",58.3494479040889,0.646860294434485,59.6222079537174,57.0766878544603,"Estimable"
"4336","Adv_StJ_20","96752","Grain.yield...bu.ac",82.9040275907697,4.70702348447238,92.1655505119395,73.6425046695999,"Estimable"
"4337","Adv_StJ_20","96756","Grain.test.weight...lbs.bu",60.3766360891169,0.646838621092201,61.6493534943531,59.1039186838808,"Estimable"
"4338","Adv_StJ_20","96756","Grain.yield...bu.ac",92.6535219077516,4.70702050607336,101.915038968634,83.3920048468692,"Estimable"
"4339","Adv_StJ_20","96790","Grain.test.weight...lbs.bu",59.0104755960909,0.64681692942829,60.2831503208851,57.7378008712967,"Estimable"
"4340","Adv_StJ_20","96790","Grain.yield...bu.ac",74.9418144040091,4.70701752525457,84.2033255998429,65.6803032081754,"Estimable"
"4341","Adv_StJ_20","96791","Grain.test.weight...lbs.bu",60.2673763577559,0.646858767163496,61.5401334023314,58.9946193131804,"Estimable"
"4342","Adv_StJ_20","96791","Grain.yield...bu.ac",78.0973223959729,4.70702327458818,87.3588449041753,68.8357998877704,"Estimable"
"4343","Adv_StJ_20","96793","Grain.test.weight...lbs.bu",58.6457175544666,0.646860294434485,59.9184776040951,57.3729575048381,"Estimable"
"4344","Adv_StJ_20","96793","Grain.yield...bu.ac",71.364527597855,4.70702348447238,80.6260505190248,62.1030046766852,"Estimable"
"4345","Adv_StJ_20","96808","Grain.test.weight...lbs.bu",60.635932203049,0.646949163071951,61.9088671102974,59.3629972958007,"Estimable"
"4346","Adv_StJ_20","96808","Grain.yield...bu.ac",68.4445195989188,4.7070356980225,77.706066551427,59.1829726464105,"Estimable"
"4347","Adv_StJ_20","96834","Grain.test.weight...lbs.bu",57.719400635324,0.646949949011421,58.9923370889841,56.446464181664,"Estimable"
"4348","Adv_StJ_20","96834","Grain.yield...bu.ac",71.7506164923267,4.70703580604445,81.0121636573786,62.4890693272749,"Estimable"
"4349","Adv_StJ_20","96837","Grain.test.weight...lbs.bu",60.6240814164124,0.646949163071952,61.8970163236607,59.3511465091641,"Estimable"
"4350","Adv_StJ_20","96837","Grain.yield...bu.ac",70.3285196026174,4.7070356980225,79.5900665551257,61.0669726501092,"Estimable"
"4351","Adv_StJ_20","96844","Grain.test.weight...lbs.bu",59.3805093183582,0.646927536485682,60.6534016732112,58.1076169635053,"Estimable"
"4352","Adv_StJ_20","96844","Grain.yield...bu.ac",77.9467198214714,4.70703272564809,87.2082609255462,68.6851787173966,"Estimable"
"4353","Adv_StJ_20","96849","Grain.test.weight...lbs.bu",60.279170451723,0.646949949011421,61.552106905383,59.0062339980629,"Estimable"
"4354","Adv_StJ_20","96849","Grain.yield...bu.ac",73.1636164951007,4.70703580604445,82.4251636601526,63.9020693300488,"Estimable"
"4355","Adv_StJ_20","96852","Grain.test.weight...lbs.bu",57.7924609515899,0.646860294434486,59.0652210012185,56.5197009019614,"Estimable"
"4356","Adv_StJ_20","96852","Grain.yield...bu.ac",81.2555275949683,4.70702348447238,90.5170505161381,71.9940046737984,"Estimable"
"4357","Adv_StJ_20","96869","Grain.test.weight...lbs.bu",58.4790891206419,0.646949163071951,59.7520240278902,57.2061542133936,"Estimable"
"4358","Adv_StJ_20","96869","Grain.yield...bu.ac",71.2705195970319,4.7070356980225,80.5320665495402,62.0089726445237,"Estimable"
"4359","Adv_StJ_20","96902","Grain.test.weight...lbs.bu",57.639104484822,0.646838621092201,58.9118218900582,56.3663870795859,"Estimable"
"4360","Adv_StJ_20","96902","Grain.yield...bu.ac",78.5235219097512,4.70702050607336,87.7850389706336,69.2620048488689,"Estimable"
"4361","Adv_StJ_20","96906","Grain.test.weight...lbs.bu",60.8717664490325,0.646858767163496,62.1445234936079,59.599009404457,"Estimable"
"4362","Adv_StJ_20","96906","Grain.yield...bu.ac",74.0938223955481,4.70702327458818,83.3553449037505,64.8322998873457,"Estimable"
"4363","Adv_StJ_20","96907","Grain.test.weight...lbs.bu",60.1599588336175,0.646882030124685,61.4327616503139,58.8871560169211,"Estimable"
"4364","Adv_StJ_20","96907","Grain.yield...bu.ac",72.1276221729204,4.70702647153773,81.3891509714295,62.8660933744112,"Estimable"
"4365","Adv_StJ_20","96920","Grain.test.weight...lbs.bu",58.657554668046,0.646881699280575,59.9303568337747,57.3847525023173,"Estimable"
"4366","Adv_StJ_20","96920","Grain.yield...bu.ac",82.9040139251473,4.70702642607015,92.1655426341947,73.6424852161,"Estimable"
"4367","Adv_StJ_20","96929","Grain.test.weight...lbs.bu",60.0777637793389,0.646858767163496,61.3505208239143,58.8050067347634,"Estimable"
"4368","Adv_StJ_20","96929","Grain.yield...bu.ac",74.0938223955481,4.70702327458818,83.3553449037506,64.8322998873457,"Estimable"
"4369","Adv_StJ_20","96941","Grain.test.weight...lbs.bu",58.2190325584165,0.646859282387658,59.4917906167452,56.9462745000878,"Estimable"
"4370","Adv_StJ_20","96941","Grain.yield...bu.ac",81.9738216828875,4.70702334539247,91.2353443304041,72.7122990353708,"Estimable"
"4371","Adv_StJ_20","96965","Grain.test.weight...lbs.bu",59.8782423337897,0.646927536485682,61.1511346886426,58.6053499789368,"Estimable"
"4372","Adv_StJ_20","96965","Grain.yield...bu.ac",73.7077198205843,4.70703272564809,82.9692609246591,64.4461787165096,"Estimable"
"4373","Adv_StJ_20","96993","Grain.test.weight...lbs.bu",58.9656887820021,0.646860294434485,60.2384488316306,57.6929287323735,"Estimable"
"4374","Adv_StJ_20","96993","Grain.yield...bu.ac",68.7740275927694,4.70702348447238,78.0355505139393,59.5125046715996,"Estimable"
"4375","Adv_StJ_20","96998","Grain.test.weight...lbs.bu",60.2436180879287,0.646949949011421,61.5165545415888,58.9706816342687,"Estimable"
"4376","Adv_StJ_20","96998","Grain.yield...bu.ac",92.7101164888649,4.70703580604445,101.971663653917,83.448569323813,"Estimable"
"4377","Adv_StJ_20","97003","Grain.test.weight...lbs.bu",60.3633239338868,0.894329449267657,62.1230034257766,58.6036444419971,"Estimable"
"4378","Adv_StJ_20","97003","Grain.yield...bu.ac",65.2863144073582,4.70701752525458,74.5478256031919,56.0248032115244,"Estimable"
"4379","Adv_StJ_20","97005","Grain.test.weight...lbs.bu",59.0341771654797,0.646816929428289,60.3068518902739,57.7615024406855,"Estimable"
"4380","Adv_StJ_20","97005","Grain.yield...bu.ac",74.7063144035468,4.70701752525457,83.9678255993805,65.4448032077131,"Estimable"
"4381","Adv_StJ_20","97006","Grain.test.weight...lbs.bu",57.9438618180273,0.646882030124685,59.2166646347237,56.6710590013308,"Estimable"
"4382","Adv_StJ_20","97006","Grain.yield...bu.ac",76.8376221747321,4.70702647153773,86.0991509732413,67.576093376223,"Estimable"
"4383","Adv_StJ_20","97010","Grain.test.weight...lbs.bu",60.504392078835,0.646858767163496,61.7771491234105,59.2316350342595,"Estimable"
"4384","Adv_StJ_20","97010","Grain.yield...bu.ac",75.9778223992468,4.70702327458818,85.2393449074492,66.7162998910443,"Estimable"
"4385","Adv_StJ_20","97034","Grain.test.weight...lbs.bu",59.0242252865042,0.646949163071951,60.2971601937525,57.7512903792559,"Estimable"
"4386","Adv_StJ_20","97034","Grain.yield...bu.ac",72.2125195988812,4.7070356980225,81.4740665513895,62.9509726463729,"Estimable"
"4387","Adv_StJ_20","97035","Grain.test.weight...lbs.bu",57.6919733005907,0.894274143559172,59.4515439731622,55.9324026280192,"Estimable"
"4388","Adv_StJ_20","97035","Grain.yield...bu.ac",64.9942198183478,4.70703272564809,74.2557609224226,55.7326787142731,"Estimable"
"4389","Adv_StJ_20","97041","Grain.test.weight...lbs.bu",60.1870235106999,0.646838621092201,61.459740915936,58.9143061054637,"Estimable"
"4390","Adv_StJ_20","97041","Grain.yield...bu.ac",66.513021908477,4.70702050607336,75.7745389693594,57.2515048475947,"Estimable"
"4391","Adv_StJ_20","97046","Grain.test.weight...lbs.bu",60.1981705455972,0.646860294434486,61.4709305952257,58.9254104959687,"Estimable"
"4392","Adv_StJ_20","97046","Grain.yield...bu.ac",66.1835275876838,4.70702348447238,75.4450505088537,56.922004666514,"Estimable"
"4393","Adv_StJ_20","97049","Grain.test.weight...lbs.bu",61.0758324734864,0.646838621092202,62.3485498787226,59.8031150682503,"Estimable"
"4394","Adv_StJ_20","97049","Grain.yield...bu.ac",73.1070219065525,4.70702050607336,82.3685389674349,63.8455048456702,"Estimable"
"4395","Adv_StJ_20","97051","Grain.test.weight...lbs.bu",60.3984177181997,0.894329449267657,62.1580972100894,58.6387382263099,"Estimable"
"4396","Adv_StJ_20","97051","Grain.yield...bu.ac",66.2283144017727,4.70701752525458,75.4898255976064,56.9668032059389,"Estimable"
"4397","Adv_StJ_20","97053","Grain.test.weight...lbs.bu",59.3336330654688,0.894274143559173,61.0932037380403,57.5740623928973,"Estimable"
"4398","Adv_StJ_20","97053","Grain.yield...bu.ac",65.7007198271697,4.70703272564809,74.9622609312445,56.4391787230949,"Estimable"
"4399","Adv_StJ_20","97070","Grain.test.weight...lbs.bu",59.4672255116753,0.894517686296143,61.227275378083,57.7071756452676,"Estimable"
"4400","Adv_StJ_20","97070","Grain.yield...bu.ac",67.876814405009,4.70701752525458,77.1383256008428,58.6153032091753,"Estimable"
"4401","Adv_StJ_20","97082","Grain.test.weight...lbs.bu",59.0130352319946,0.646859282387658,60.2857932903233,57.7402771736658,"Estimable"
"4402","Adv_StJ_20","97082","Grain.yield...bu.ac",72.7893216871612,4.70702334539247,82.0508443346779,63.5277990396446,"Estimable"
"4403","Adv_StJ_20","97087","Grain.test.weight...lbs.bu",60.9566638788777,0.646927536485682,62.2295562337306,59.6837715240247,"Estimable"
"4404","Adv_StJ_20","97087","Grain.yield...bu.ac",74.6497198224337,4.70703272564809,83.9112609265085,65.3881787183589,"Estimable"
"4405","Adv_StJ_20","97093","Grain.test.weight...lbs.bu",59.547081055629,0.646838621092201,60.8197984608652,58.2743636503929,"Estimable"
"4406","Adv_StJ_20","97093","Grain.yield...bu.ac",72.165021912138,4.70702050607336,81.4265389730204,62.9035048512557,"Estimable"
"4407","Adv_StJ_20","97095","Grain.test.weight...lbs.bu",60.8480648796436,0.646858767163496,62.1208219242191,59.5753078350682,"Estimable"
"4408","Adv_StJ_20","97095","Grain.yield...bu.ac",76.9198224010961,4.70702327458818,86.1813449092985,67.6582998928936,"Estimable"
"4409","Adv_StJ_20","97098","Grain.test.weight...lbs.bu",59.1533457639729,0.646949949011421,60.426282217633,57.8804093103128,"Estimable"
"4410","Adv_StJ_20","97098","Grain.yield...bu.ac",71.9861164927891,4.70703580604445,81.2476636578409,62.7245693277372,"Estimable"
"4411","Adv_StJ_20","97099","Grain.test.weight...lbs.bu",58.1927283296274,0.646882030124685,59.4655311463238,56.9199255129309,"Estimable"
"4412","Adv_StJ_20","97099","Grain.yield...bu.ac",78.2506221700712,4.70702647153773,87.5121509685803,68.989093371562,"Estimable"
"4413","Adv_StJ_20","97100","Grain.test.weight...lbs.bu",58.5364441461639,0.646816929428289,59.8091188709581,57.2637694213697,"Estimable"
"4414","Adv_StJ_20","97100","Grain.yield...bu.ac",78.9453144044338,4.70701752525457,88.2068256002676,69.6838032086001,"Estimable"
"4415","Adv_StJ_20","97101","Grain.test.weight...lbs.bu",60.3969745546966,0.646882030124685,61.669777371393,59.1241717380002,"Estimable"
"4416","Adv_StJ_20","97101","Grain.yield...bu.ac",72.3631221733827,4.70702647153773,81.6246509718918,63.1015933748735,"Estimable"
"4417","Adv_StJ_20","97102","Grain.test.weight...lbs.bu",58.4679987822985,0.646927536485683,59.7408911371514,57.1951064274455,"Estimable"
"4418","Adv_StJ_20","97102","Grain.yield...bu.ac",78.8887198233208,4.70703272564809,88.1502609273955,69.627178719246,"Estimable"
"4419","Adv_StJ_20","97111","Grain.test.weight...lbs.bu",59.9473484375509,0.646949949011421,61.220284891211,58.6744119838909,"Estimable"
"4420","Adv_StJ_20","97111","Grain.yield...bu.ac",78.8156164913269,4.70703580604445,88.0771636563788,69.554069326275,"Estimable"
"4421","Adv_StJ_20","97113","Grain.yield...bu.ac",57.3851164938641,4.70703580604445,66.646663658916,48.1235693288123,"Estimable"
"4422","Adv_StJ_20","97114","Grain.test.weight...lbs.bu",61.5530144012479,0.894454201993297,63.3129393561637,59.7930894463321,"Estimable"
"4423","Adv_StJ_20","97114","Grain.yield...bu.ac",65.4770275937317,4.70702348447238,74.7385505149015,56.2155046725619,"Estimable"
"4424","Adv_StJ_20","97118","Grain.test.weight...lbs.bu",58.1927713531241,0.646816929428289,59.4654460779183,56.9200966283299,"Estimable"
"4425","Adv_StJ_20","97118","Grain.yield...bu.ac",73.0578144077453,4.70701752525457,82.3193256035791,63.7963032119116,"Estimable"
"4426","Adv_StJ_20","97120","Grain.test.weight...lbs.bu",58.5371615748449,0.646858767163496,59.8099186194203,57.2644045302694,"Estimable"
"4427","Adv_StJ_20","97120","Grain.yield...bu.ac",79.0393223978222,4.70702327458818,88.3008449060246,69.7777998896198,"Estimable"
"4428","Adv_StJ_20","97121","Grain.test.weight...lbs.bu",59.2592990841944,0.646882030124685,60.5321019008908,57.9864962674979,"Estimable"
"4429","Adv_StJ_20","97121","Grain.yield...bu.ac",66.946622170184,4.70702647153773,76.2081509686931,57.6850933716748,"Estimable"
"4430","Adv_StJ_20","97129","Grain.test.weight...lbs.bu",57.7331933453496,0.646881699280575,59.0059955110783,56.4603911796208,"Estimable"
"4431","Adv_StJ_20","97129","Grain.yield...bu.ac",68.7740139197122,4.70702642607015,78.0355426287595,59.5124852106649,"Estimable"
"4432","Adv_StJ_20","97132","Grain.test.weight...lbs.bu",60.5662486675339,0.646838621092202,61.8389660727701,59.2935312622978,"Estimable"
"4433","Adv_StJ_20","97132","Grain.yield...bu.ac",74.5200219093265,4.70702050607336,83.7815389702089,65.2585048484442,"Estimable"
"4434","Adv_StJ_20","97143","Grain.test.weight...lbs.bu",59.7459417651668,0.646858767163496,61.0186988097423,58.4731847205914,"Estimable"
"4435","Adv_StJ_20","97143","Grain.yield...bu.ac",74.0938223955482,4.70702327458818,83.3553449037506,64.8322998873458,"Estimable"
"4436","Adv_StJ_20","97158","Grain.test.weight...lbs.bu",60.6221825165202,0.646816929428289,61.8948572413144,59.349507791726,"Estimable"
"4437","Adv_StJ_20","97158","Grain.yield...bu.ac",76.5903144072454,4.70701752525457,85.8518256030791,67.3288032114116,"Estimable"
"4438","Adv_StJ_20","97159","Grain.test.weight...lbs.bu",58.3857040118535,0.646838621092202,59.6584214170897,57.1129866066174,"Estimable"
"4439","Adv_StJ_20","97159","Grain.yield...bu.ac",93.1245219086763,4.70702050607336,102.386038969559,83.8630048477939,"Estimable"
"4440","Adv_StJ_20","97160","Grain.test.weight...lbs.bu",59.7485444245671,0.646838621092202,61.0212618298032,58.4758270193309,"Estimable"
"4441","Adv_StJ_20","97160","Grain.yield...bu.ac",86.2950219101384,4.70702050607336,95.5565389710208,77.0335048492561,"Estimable"
"4442","Adv_StJ_20","97161","Grain.test.weight...lbs.bu",60.9685146655143,0.646927536485683,62.2414070203672,59.6956223106614,"Estimable"
"4443","Adv_StJ_20","97161","Grain.yield...bu.ac",91.8412198264443,4.70703272564809,101.102760930519,82.5796787223695,"Estimable"
"4444","Adv_StJ_20","97163","Grain.test.weight...lbs.bu",58.716104841721,0.646949163071952,59.9890397489693,57.4431699344726,"Estimable"
"4445","Adv_StJ_20","97163","Grain.yield...bu.ac",71.7415195979566,4.7070356980225,81.0030665504649,62.4799726454483,"Estimable"
"4446","Adv_StJ_20","97166","Grain.test.weight...lbs.bu",59.6175250394373,0.646927536485682,60.8904173942903,58.3446326845844,"Estimable"
"4447","Adv_StJ_20","97166","Grain.yield...bu.ac",69.2332198266698,4.70703272564809,78.4947609307446,59.971678722595,"Estimable"
"4448","Adv_StJ_20","97168","Grain.test.weight...lbs.bu",58.4686595144254,0.646838621092202,59.7413769196616,57.1959421091893,"Estimable"
"4449","Adv_StJ_20","97168","Grain.yield...bu.ac",79.9365219050904,4.70702050607336,89.1980389659728,70.6750048442081,"Estimable"
"4450","Adv_StJ_20","97171","Grain.test.weight...lbs.bu",57.9573566823147,0.894392755686461,59.7171607356924,56.1975526289371,"Estimable"
"4451","Adv_StJ_20","97171","Grain.yield...bu.ac",62.1918216812262,4.70702334539247,71.4533443287429,52.9302990337095,"Estimable"
"4452","Adv_StJ_20","97174","Grain.test.weight...lbs.bu",60.0204517695446,0.646927536485683,61.2933441243976,58.7475594146917,"Estimable"
"4453","Adv_StJ_20","97174","Grain.yield...bu.ac",80.3017198260947,4.70703272564809,89.5632609301695,71.0401787220199,"Estimable"
"4454","Adv_StJ_20","97176","Grain.test.weight...lbs.bu",62.6295761888153,0.894520035616413,64.3896306777374,60.8695216998933,"Estimable"
"4455","Adv_StJ_20","97176","Grain.yield...bu.ac",63.8285139174381,4.70702642607016,73.0900426264854,54.5669852083908,"Estimable"
"4456","Adv_StJ_20","97178","Grain.test.weight...lbs.bu",60.9921732152908,0.646860294434486,62.2649332649193,59.7194131656623,"Estimable"
"4457","Adv_StJ_20","97178","Grain.yield...bu.ac",73.2485275941189,4.70702348447238,82.5100505152887,63.987004672949,"Estimable"
"4458","Adv_StJ_20","97179","Grain.test.weight...lbs.bu",60.694004657252,0.646858767163496,61.9667617018275,59.4212476126766,"Estimable"
"4459","Adv_StJ_20","97179","Grain.yield...bu.ac",68.2063223988597,4.70702327458818,77.4678449070621,58.9447998906573,"Estimable"
"4460","Adv_StJ_20","97183","Grain.test.weight...lbs.bu",60.0895578733059,0.646949949011421,61.362494326966,58.8166214196458,"Estimable"
"4461","Adv_StJ_20","97183","Grain.yield...bu.ac",69.6311164881658,4.70703580604445,78.8926636532177,60.369569323114,"Estimable"
"4462","Adv_StJ_20","97184","Grain.test.weight...lbs.bu",60.1607192780263,0.646858767163496,61.4334763226018,58.8879622334508,"Estimable"
"4463","Adv_StJ_20","97184","Grain.yield...bu.ac",75.2713223978598,4.70702327458818,84.5328449060623,66.0097998896574,"Estimable"
"4464","Adv_StJ_20","97185","Grain.test.weight...lbs.bu",59.6866311431986,0.646949949011421,60.9595675968587,58.4136946895385,"Estimable"
"4465","Adv_StJ_20","97185","Grain.yield...bu.ac",75.2831164918269,4.70703580604445,84.5446636568788,66.021569326775,"Estimable"
"4466","Adv_StJ_20","97186","Grain.test.weight...lbs.bu",59.3449139388361,0.646860294434486,60.6176739884646,58.0721538892076,"Estimable"
"4467","Adv_StJ_20","97186","Grain.yield...bu.ac",73.9550275955058,4.70702348447238,83.2165505166757,64.693504674336,"Estimable"
"4468","Adv_StJ_20","97189","Grain.test.weight...lbs.bu",58.1760049534181,0.894392755686462,59.9358090067958,56.4162009000404,"Estimable"
"4469","Adv_StJ_20","97189","Grain.yield...bu.ac",69.0213216871989,4.70702334539247,78.2828443347156,59.7597990396822,"Estimable"
"4470","Adv_StJ_20","97190","Grain.test.weight...lbs.bu",58.9038185163614,0.64681692942829,60.1764932411556,57.6311437915672,"Estimable"
"4471","Adv_StJ_20","97190","Grain.yield...bu.ac",73.0578144003105,4.70701752525457,82.3193255961443,63.7963032044768,"Estimable"
"4472","Adv_StJ_20","97193","Grain.test.weight...lbs.bu",61.3121307697689,0.646881699280575,62.5849329354976,60.0393286040402,"Estimable"
"4473","Adv_StJ_20","97193","Grain.yield...bu.ac",71.364513917363,4.70702642607016,80.6260426264103,62.1029852083157,"Estimable"
"4474","Adv_StJ_20","97194","Grain.test.weight...lbs.bu",59.4759763396937,0.646838621092201,60.7486937449299,58.2032589344576,"Estimable"
"4475","Adv_StJ_20","97194","Grain.yield...bu.ac",72.1650219047033,4.70702050607336,81.4265389655857,62.903504843821,"Estimable"
"4476","Adv_StJ_20","97195","Grain.test.weight...lbs.bu",60.3502751676582,0.646949949011421,61.6232116213183,59.0773387139982,"Estimable"
"4477","Adv_StJ_20","97195","Grain.yield...bu.ac",69.8666164886281,4.70703580604445,79.12816365368,60.6050693235762,"Estimable"
"4478","Adv_StJ_20","97200","Grain.test.weight...lbs.bu",58.3731924892055,0.646927536485683,59.6460848440585,57.1003001343526,"Estimable"
"4479","Adv_StJ_20","97200","Grain.yield...bu.ac",80.7727198195845,4.70703272564809,90.0342609236593,71.5111787155097,"Estimable"
"4480","Adv_StJ_20","97201","Grain.test.weight...lbs.bu",59.2382431899337,0.646881699280575,60.5110453556624,57.965441024205,"Estimable"
"4481","Adv_StJ_20","97201","Grain.yield...bu.ac",78.6650139168255,4.70702642607016,87.9265426258728,69.4034852077782,"Estimable"
"4482","Adv_StJ_20","97208","Grain.test.weight...lbs.bu",58.3961766376822,0.912717527577316,60.1920364480477,56.6003168273166,"Estimable"
"4483","Adv_StJ_20","97208","Grain.yield...bu.ac",62.3097118347437,6.65645077882081,75.4069210721856,49.2125025973018,"Estimable"
"4484","Adv_StJ_20","97209","Grain.test.weight...lbs.bu",59.9611978363616,0.646927536485683,61.2340901912145,58.6883054815086,"Estimable"
"4485","Adv_StJ_20","97209","Grain.yield...bu.ac",76.5337198261323,4.70703272564809,85.7952609302071,67.2721787220575,"Estimable"
"4486","Adv_StJ_20","97210","Grain.test.weight...lbs.bu",59.2948944637165,0.64681692942829,60.5675691885107,58.0222197389223,"Estimable"
"4487","Adv_StJ_20","97210","Grain.yield...bu.ac",75.4128144123686,4.70701752525457,84.6743256082024,66.1513032165349,"Estimable"
"4488","Adv_StJ_20","97212","Grain.test.weight...lbs.bu",58.7289946998462,0.894454186428317,60.4889196241364,56.9690697755561,"Estimable"
"4489","Adv_StJ_20","97212","Grain.yield...bu.ac",61.2946221739579,4.70702647153773,70.556150972467,52.0330933754487,"Estimable"
"4490","Adv_StJ_20","97213","Grain.test.weight...lbs.bu",58.3724320447967,0.646949163071951,59.645366952045,57.0994971375484,"Estimable"
"4491","Adv_StJ_20","97213","Grain.yield...bu.ac",68.4445195989188,4.7070356980225,77.7060665514271,59.1829726464106,"Estimable"
"4492","Adv_StJ_20","97214","Grain.test.weight...lbs.bu",60.6840391013347,0.646881699280575,61.9568412670634,59.411236935606,"Estimable"
"4493","Adv_StJ_20","97214","Grain.yield...bu.ac",75.8390139187123,4.70702642607016,85.1005426277597,66.577485209665,"Estimable"
"4494","Adv_StJ_20","97220","Grain.test.weight...lbs.bu",60.5425470942607,0.646838621092202,61.8152644994968,59.2698296890245,"Estimable"
"4495","Adv_StJ_20","97220","Grain.yield...bu.ac",73.8135219079396,4.70702050607336,83.0750389688219,64.5520048470572,"Estimable"
"4496","Adv_StJ_20","97223","Grain.test.weight...lbs.bu",59.1644927988702,0.646882030124685,60.4372956155666,57.8916899821738,"Estimable"
"4497","Adv_StJ_20","97223","Grain.yield...bu.ac",69.0661221743449,4.70702647153773,78.327650972854,59.8045933758357,"Estimable"
"4498","Adv_StJ_20","97226","Grain.test.weight...lbs.bu",59.2087610730526,0.894392755686461,60.9685651264303,57.4489570196749,"Estimable"
"4499","Adv_StJ_20","97226","Grain.yield...bu.ac",62.191821688661,4.70702334539247,71.4533443361777,52.9302990411443,"Estimable"
"4500","Adv_StJ_20","97229","Grain.test.weight...lbs.bu",59.5101075191834,0.646949163071951,60.7830424264317,58.237172611935,"Estimable"
"4501","Adv_StJ_20","97229","Grain.yield...bu.ac",81.3970195946075,4.7070356980225,90.6585665471158,72.1354726420992,"Estimable"
"4502","Adv_StJ_20","97230","Grain.test.weight...lbs.bu",59.4489116664958,0.646882030124685,60.7217144831922,58.1761088497994,"Estimable"
"4503","Adv_StJ_20","97230","Grain.yield...bu.ac",72.598622173845,4.70702647153773,81.8601509723541,63.3370933753358,"Estimable"
"4504","Adv_StJ_20","97231","Grain.test.weight...lbs.bu",58.595698079347,0.64681692942829,59.8683728041412,57.3230233545528,"Estimable"
"4505","Adv_StJ_20","97231","Grain.yield...bu.ac",75.6483144053961,4.70701752525458,84.9098256012298,66.3868032095623,"Estimable"
"4506","Adv_StJ_20","97239","Grain.test.weight...lbs.bu",58.5390037859519,0.646859282387658,59.8117618442806,57.2662457276232,"Estimable"
"4507","Adv_StJ_20","97239","Grain.yield...bu.ac",73.0248216876235,4.70702334539247,82.2863443351402,63.7632990401069,"Estimable"
"4508","Adv_StJ_20","97250","Grain.test.weight...lbs.bu",56.8891848697092,0.64681692942829,58.1618595945034,55.616510144915,"Estimable"
"4509","Adv_StJ_20","97250","Grain.yield...bu.ac",80.1228143993106,4.70701752525457,89.3843255951444,70.8613032034769,"Estimable"
"4510","Adv_StJ_20","97254","Grain.test.weight...lbs.bu",60.5424744111665,0.894274011453525,62.3020448238073,58.7829039985256,"Estimable"
"4511","Adv_StJ_20","97254","Grain.yield...bu.ac",66.7933224035206,4.70702327458819,76.054844911723,57.5317998953182,"Estimable"
